"country","session_rank","avg_session_duration"
DE,44,2469.354625550661
AM,277,95.0
IN,181,1090.9560975609756
MK,102,752.0
JP,653,56.333333333333336
HN,78,364.73333333333335
NI,291,620.0
GA,54,63.0
AT,208,185.5
BD,30,4767.656330749354
CO,171,96.0
TV,23,1.5
ZM,64,535.6923076923077
PG,16,31044.780487804877
RW,37,300.0
PL,94,335.29411764705884
SC,10,1811.3653846153845
US,596,195.5
PS,196,14.0
TT,3,2694.781979977753
SG,321,55.0
PH,277,409.4
PE,4,3119.1818478615737
RU,49,1080.8985896574882
RO,531,180.0
SA,30,2254.8841463414633
US,1177,106.0
LV,19,398.25
KH,64,941.0
GH,108,39.36363636363637
ES,23,1087.900974025974
KR,610,174.33333333333334
IL,161,337.0
BR,222,501.975
CY,107,124.0
LB,199,413.5
JP,1088,64.5
CR,37,561.046875
BY,144,766.5
EG,195,0.0
BF,10,4663.3516666666665
UA,325,861.0
US,206,668.4819277108434
UG,26,271.3157894736842
HK,108,1424.8235294117646
DK,64,449.0
JP,23,1039.2300194931775
NA,16,4354.827586206897
BA,60,20982.0
JO,141,66.5
GD,20,408.57142857142856
ET,33,5992.86
CA,199,246.72222222222223
BJ,114,200.33333333333334
GB,331,519.0
IT,13,1997.424143964009
AZ,188,191.0
CL,470,322.0
IN,559,770.0
AE,38,2327.8333333333335
ME,10,2117.681818181818
WS,7,5.333333333333333
PR,206,24.75
ZA,347,1464.0
TW,29,754.9857482185273
SI,78,791.4
US,1888,35.0
RO,490,55.0
TH,135,653.3333333333334
PF,26,143.8125
KR,411,1602.0
ID,241,175.64705882352942
NZ,162,1358.25
DO,104,250.11764705882354
AU,218,191.71428571428572
NE,56,1768.0
BE,20,9040.368
CN,161,356.14285714285717
LU,13,458.76190476190476
BN,90,341.6666666666667
GT,232,257.0
MA,34,1533.0425531914893
FR,332,296.0
CZ,117,621.4545454545455
US,823,117.22222222222223
SN,120,277.75
RE,205,0.5
PA,44,415.98039215686276
QA,215,90.0
SE,54,785.0769230769231
NI,64,2026.4893617021276
MY,142,240.4
LR,59,200.5
CO,456,59.0
JP,1006,770.5
MF,20,240.0
AF,56,417.82300884955754
CV,13,159.92307692307693
AM,118,183.25
DE,335,769.0
MM,90,6394.960526315789
IN,470,183.0
BB,34,1112.142857142857
CI,151,61.666666666666664
AR,236,7219.1
GG,10,262.0
KG,38,3205.969696969697
LY,117,83.75
GN,80,15307.241935483871
KN,124,1407.0
JP,1315,91.0
AD,44,914.0
CR,326,4694.0
KR,769,74.0
DJ,74,39.666666666666664
KZ,168,70.0
AO,98,184.33333333333334
BR,445,79.0
GH,271,5.0
KE,50,223.86363636363637
AU,576,69.0
ES,372,74.66666666666667
GE,30,2836.8041237113403
VI,68,385.0
US,1530,105.0
TR,63,1393.0503144654087
SL,108,9540.375
UY,138,650.5
RU,338,839.0
PH,118,264.0375939849624
RS,13,738.3302180685358
TT,352,24.0
SG,34,1122.122641509434
MH,120,3.0
GB,40,1531.132420091324
CA,420,230.0
FI,157,675.0
AW,206,256.0
IT,366,639.5
CL,181,616.8888888888889
NG,44,3327.9574175824177
KI,74,1.0
NL,98,728.4615384615385
JP,372,201.33333333333334
VE,60,254.0625
SK,90,3066.769230769231
US,429,351.1224489795918
VN,114,502.77777777777777
UA,38,2304.7003367003367
TJ,147,79.88888888888889
UA,281,57.0
XX,11,538.7142857142857
US,146,662.0299516908212
UG,70,13022.333333333334
JP,75,976.9517022961204
DK,28,562.9166666666666
MN,24,1728.5
HK,48,634.2121212121212
MQ,130,1173.0
JO,209,2.0
BA,96,0.5
NA,76,81.5
NG,275,1.0
AZ,224,339.0
CL,394,657.0
IT,81,1400.1860465116279
CA,155,453.20512820512823
BJ,46,17129.923076923078
GB,279,421.6666666666667
ET,125,5.0
ME,86,691.6666666666666
AE,122,92.2
SG,285,93.0
TT,95,146.11111111111111
PE,88,401.2738095238095
PH,329,167.5
RU,109,782.2535211267606
TR,256,329.0
SA,66,1455.0666666666666
US,1221,50.0
YT,136,5.0
RO,591,516.0
ES,75,632.2903225806451
BM,24,1556.0
GE,289,956.0
GH,48,1559.7142857142858
KH,28,2.0
LV,79,335.0
BR,130,5271.127659574468
CY,55,351.85714285714283
KR,574,195.0
KW,134,516.0
BY,204,3958.0
CR,121,543.6666666666666
EG,159,0.0
LB,155,77.33333333333333
JP,1052,55.0
AI,2,400.875
BF,86,170.5
NO,32,335.2916666666667
CA,513,570.0
BO,12,5958.023832221163
LT,91,205.66666666666666
NP,186,894.25
IN,233,265.6981132075472
DE,112,1943.7972972972973
AM,329,0.0
EE,139,551.5
HN,18,3325.68407960199
JP,721,31.333333333333332
IE,167,77.5
MK,58,654.0
BD,66,1474.923076923077
CO,247,1066.0
AT,140,691.3333333333334
NI,383,1195.0
ZM,28,8395.237288135593
PG,76,5140.96
PL,2,1418.080043980209
PS,152,26.25
US,520,165.89285714285714
SC,86,0.0
ML,12,3279.746629213483
FR,115,599.975
AL,32,170.55555555555554
GY,198,11.0
JM,197,412.0
GF,92,52.666666666666664
NC,88,98.33333333333333
FM,233,159.0
CH,193,275.0
GM,18,7784.142857142857
CN,414,0.0
BE,299,2.0
MX,216,519.2352941176471
NE,263,4.0
AU,485,55.0
BH,58,290.0
GR,136,566.5714285714286
AG,110,150.0
KR,164,759.0833333333334
MG,66,543.5
PK,52,120.55932203389831
SD,96,14667.333333333334
TZ,51,10491.379310344828
RO,213,52.5
US,1631,95.0
TW,290,201.66666666666666
ZA,100,13539.350877192983
UZ,200,174.0
SO,46,16.90909090909091
YE,126,11207.40909090909
TN,231,199.0
MH,36,199.25
NG,112,884.1558441558442
AZ,387,2.0
BG,92,442.0
CL,233,1202.8
IT,306,636.25
GB,116,958.3410852713179
FI,193,370.0
AW,146,1007.0
CA,504,1387.0
NL,62,594.1935483870968
KI,22,237.5
BS,136,240.5
JP,296,607.925
VE,96,24.166666666666668
US,497,427.25
VN,46,831.3315789473684
SK,6,802.5135951661631
TJ,207,2.0
UA,122,1021.8095238095239
KN,32,2062.0
GN,12,2916.8794326241136
MD,92,273.0
CR,282,741.0
JP,1407,64.0
AO,62,396.94444444444446
BR,481,75.0
MO,18,0.5
KZ,244,29558.5
KR,861,0.0
DJ,22,32.08510638297872
ES,296,635.625
GE,66,411.5
AU,540,75.0
KE,110,0.0
GH,339,1.0
HU,160,340.0
TR,99,471.4313725490196
SL,48,1745.1475409836066
UY,214,1113.0
VI,24,443.0
US,1446,65.0
RU,270,471.0769230769231
RS,81,251.55555555555554
PE,315,35.0
PH,42,3350.713381555154
SG,126,245.52941176470588
TT,316,34.0
SN,36,6957.266666666666
US,875,241.625
RE,145,139349.0
PA,112,49.0
PG,303,0.0
QA,139,1130.5
SE,106,228.0
CO,404,50.0
GL,24,10.0
BD,289,40.0
LR,103,7.5
MY,210,385.0
NI,28,4286.321285140562
AF,100,9487.09375
JP,946,77.0
MM,6,3911.472644010605
IN,394,120.0
AM,42,991.6071428571429
DE,275,1511.6
CV,81,39.0
EC,183,2866.0
LY,41,3529.0978260869565
KG,122,263.5
AR,176,373.57142857142856
CI,203,53440.0
BB,126,85.0
YE,285,613.0
PM,8,407.5
PR,146,825.7777777777778
RO,438,25.0
US,1852,100.0
TW,65,2247.9148936170213
SI,18,511.55223880597015
ZA,263,265.0
PF,70,93.0
TH,219,501.0
SV,136,470.0
DO,52,1618.198347107438
KR,455,68.33333333333333
ID,173,346.0243902439024
LA,133,1189.0
BE,72,438.3636363636364
CN,253,944.0
NE,100,2157.75
AU,134,530.1666666666666
MU,170,0.0
BN,6,3390.3228346456694
LU,81,340.5
CZ,41,1513.798076923077
FR,272,202.33333333333334
MA,126,491.6666666666667
GT,180,529.2
AF,207,11.0
JP,793,373.0
CO,319,35.0
MY,121,167.30769230769232
NI,183,180.25
LY,130,59.666666666666664
MR,55,1.3333333333333333
KG,209,34.0
GB,581,55.0
AR,27,2002.0
CI,96,9396.535714285714
IN,289,186.71428571428572
MM,173,210.375
AM,129,1601.0
DE,440,819.5
EC,28,3101.2362869198314
RE,58,1260.5263157894738
US,960,71.33333333333333
SE,193,375.0
TD,8,50388.68292682927
QA,32,204.96875
CN,86,577.7407407407408
BE,227,59.333333333333336
MX,272,417.57142857142856
AU,45,834.4855305466237
MU,1,2847.9605633802817
GR,320,300.0
DO,159,387.5
ID,6,2396.1970936204207
KR,364,883.8333333333334
NZ,85,627.2857142857143
LA,46,365.1111111111111
CZ,130,315.6
GT,31,2318.3863636363635
JM,269,426.0
PR,57,355.375
UZ,256,16.333333333333332
TN,303,39.0
TC,62,2.0
SV,35,4647.821428571428
TH,112,295.0
PY,119,0.0
RO,285,50.0
US,1943,35.0
TW,234,466.6666666666667
SI,185,96.0
TJ,100,373.03846153846155
UA,209,513.0
US,346,546.7982456140351
VN,133,425.44444444444446
SK,173,406.75
HR,61,441.57142857142856
NG,219,1.0
CL,66,474.1328125
AZ,296,637.0
MW,21,241.14285714285714
IT,409,147.5
GB,223,532.0526315789474
CA,339,509.7142857142857
FI,106,195.66666666666666
AW,57,165.0
BS,35,3106.9565217391305
JP,387,525.8
CG,12,102.14754098360656
NL,149,338.0
SS,1,290.53846153846155
TM,82,0.6666666666666666
RU,421,938.0
TR,200,87.71428571428571
UY,125,559.0
SL,155,1.0
VI,179,177.5
US,1293,126.0
SG,213,655.0
TT,407,74.0
RS,250,480.0
PH,129,3028.7875
CR,433,255.0
JP,1492,54.0
BT,21,123.0
KN,139,220.0
GN,167,1.5
ES,387,81.66666666666667
GE,233,408.0
MP,35,1576.0
GH,504,1.0
HU,11,2298.9561042524006
BR,330,390.6666666666667
AO,149,29.0
KZ,95,203.10256410256412
KR,1014,60.0
PG,231,6.5
WF,46,1.0
PS,51,473.1458333333333
US,675,251.69230769230768
PL,169,620.4285714285714
IN,66,2488.874261259425
NP,17,2549.1194539249145
DE,219,335.6
LK,106,436.0
GU,21,1217.875
NO,139,1121.0
BO,167,49596.4
CD,18,1753.1515151515152
AR,376,2848.0
DZ,65,621.75
CO,92,460.1625
BD,233,4.333333333333333
AT,39,12184.666666666666
FJ,116,1.5
MT,11,778.4736842105264
EE,32,7451.923076923077
IE,12,1323.764705882353
JP,634,194.66666666666666
MK,145,406.0
RO,126,585.4615384615385
SD,203,1439.0
US,1780,65.0
PT,5,1218.120676968359
TW,393,205.0
ZA,207,334.0
PK,159,120.6
TH,275,0.0
YE,213,2.0
TN,76,462.6521739130435
SO,133,1.0
UZ,99,90.40579710144928
JM,110,159.2
AS,17,200.53846153846155
FM,66,272.6666666666667
CH,106,28.666666666666668
ML,167,6.666666666666667
KY,65,87.0
FR,216,399.54545454545456
JP,1581,84.0
GY,109,349.75
GR,35,913.1842105263158
KR,15,1062.1157024793388
BW,11,27408.785714285714
ID,357,1.0
CN,309,211.0
MX,115,833.4690721649484
GH,513,309.0
AU,334,52.5
MQ,41,315.6923076923077
JO,122,370.0
HT,1,8662.519152404238
JP,224,1072.3368421052633
HK,155,196.66666666666666
GP,55,66887.0
MZ,103,371.6666666666667
AZ,75,297.0
IT,250,1079.0
CL,289,34.0
CA,48,1453.741935483871
FI,265,640.0
BJ,133,70.0
GB,444,127.0
US,57,981.4442322991249
TG,22,10618.04255319149
TJ,263,1.875
SR,11,882.6458333333334
ZW,15,1703.6713286713286
BR,41,2059.6504816955685
CY,156,306.0
IL,86,406.625
KR,661,42.5
GW,1,59714.805555555555
NR,5,43.0
KZ,316,1.5
KW,45,4731.0
ES,224,758.9166666666666
CF,6,183.5
GH,155,32.0
OM,100,21.666666666666668
CM,72,29.482758620689655
MV,31,578.5
EG,52,44.81481481481482
BY,103,749.6666666666666
CR,210,1247.0
LB,48,6619.5
JP,1207,29.0
PE,243,132.5
XK,66,35.0
PH,482,776.0
SG,438,0.0
TT,244,682.0
SA,233,1.0
US,1134,95.0
YT,35,0.5
RU,198,574.3207547169811
TM,14,143.7391304347826
US,1361,50.0
UY,33,4847.457142857143
TR,148,426.0
SL,199,3.0
TT,459,79.0
SG,137,759.4666666666667
PH,221,921.8235294117648
RS,166,901.75
SX,19,246.5
BT,73,638.5
JP,1416,59.0
CR,493,321.0
HU,87,385.6
GH,420,8.0
GE,181,641.5
KR,938,79.0
KZ,3,2306.3263824117257
BR,278,438.8421052631579
AO,201,2.0
TJ,56,982.5285714285715
UA,141,592.95
SK,241,2664.5
US,262,491.7602523659306
VN,217,345.0
GB,131,1836.469387755102
FI,54,452.22222222222223
CA,271,632.3333333333334
AW,101,981.0
IT,453,245.0
CL,30,868.9857142857143
AZ,372,1833.0
BG,171,225.25
NG,135,3593.6857142857143
HR,97,534.0
JP,479,217.75
BS,127,584.6666666666666
NL,201,156.0
CG,80,1.0
MU,93,126.33333333333333
AU,113,401.188679245283
MX,332,303.5
NE,147,21.8
CN,10,3376.8450184501844
BE,191,523.0
LA,114,5.0
KR,304,522.25
ID,90,2739.6981707317073
NZ,9,921.1977528089888
GR,284,301.5
DO,195,378.5
BZ,37,376.0
GT,67,751.2236842105264
MA,137,946.0
CZ,222,1300.5
SG,531,40.0
PR,101,303.8181818181818
TH,44,3509.279411764706
SV,127,544.5
TW,182,374.0
SI,229,0.0
PY,43,302.42
RO,321,55.0
JP,837,64.33333333333333
EH,14,6665.0
AF,147,335.6666666666667
NI,235,198.0
MY,37,984.7233009708738
LR,144,4.0
CO,355,201.0
CI,60,1768.4891304347825
AR,71,1869.5234657039712
MR,107,15.0
KG,141,238.0
GB,537,97.0
EC,64,12005.0
AM,221,3.5
IN,381,102.5
MM,241,18.0
PA,135,151.0
US,924,121.85714285714286
RE,102,368.0
SE,157,51.0
QA,124,97.5
SZ,7,127.75
KW,113,702.7142857142857
KR,713,157.5
IL,10,1620.3522561863174
BR,117,1233.0675675675675
CY,192,225.5
GH,199,0.3333333333333333
ES,188,966.7727272727273
CM,20,5874.149484536082
BF,161,508.0
OM,56,96.41176470588235
LB,108,340.42857142857144
JP,1259,60.0
BY,59,537.6176470588235
EG,104,1373.3333333333333
CR,142,618.0
PH,446,15.0
XK,30,133.63636363636363
PE,175,344.85714285714283
TT,168,209.0
SG,490,45.0
YT,127,1.0
US,1074,68.33333333333333
SA,181,163.0
RU,154,593.208
HT,93,295.14285714285717
JO,38,3694.219178082192
MQ,117,60.0
FO,10,333.6666666666667
HK,199,237.5
JP,188,674.639751552795
AE,141,268.27272727272725
ME,161,610.0
CA,108,679.06
ET,138,5.0
GB,480,158.0
IT,166,793.6774193548387
AZ,23,4967.4
CL,381,90.0
MZ,59,26465.30769230769
US,101,827.2162990196078
TJ,347,3.0
TG,74,3.3333333333333335
SY,25,0.0
ZW,83,165.66666666666666
TL,4,15452.153846153846
SR,87,24.333333333333332
ZA,147,1063.4705882352941
PT,89,559.8
US,1704,40.0
RO,34,2565.6604938271603
SD,151,388.0
PK,195,48.0
TH,335,81.0
TN,16,1892.7735849056603
YE,137,123.91666666666667
UZ,63,969.8285714285714
PR,262,0.0
TT,562,35.0
CH,54,415.72222222222223
FM,30,93.0
AS,77,64.0
JM,50,495.3888888888889
CR,532,592.0
GY,49,252.4
FR,132,664.6181818181818
KY,29,266.5
BW,87,0.0
KR,83,970.7472527472528
ID,313,0.5
GR,127,335.7
AU,274,80.5
MX,47,1524.745046923879
CN,361,740.0
AX,3,199.2
PG,187,6.5
SC,161,3.0
US,767,168.1
PS,111,1293.6666666666667
RE,261,5.0
PL,245,641.0
GU,73,845.0
KR,1028,50.0
LK,54,2586.7
DE,135,595.5681818181819
IN,30,3002.754173811028
NP,77,717.9
CD,78,37.166666666666664
AR,292,820.0
DZ,29,4278.55
MT,87,572.5
FJ,40,416.5416666666667
AT,123,567.8333333333334
BD,181,202.42857142857142
JP,550,73.0
IE,80,472.0
EE,124,1326.0
HK,35,1094.8867924528302
DK,15,458.4736842105263
JP,88,847.3760416666667
MN,11,108.46666666666667
NA,95,23.5
BA,115,314.0
JO,194,203.0
MQ,145,55.0
CA,136,802.709090909091
BJ,61,1498.1052631578948
GB,260,174.0
IT,66,1530.9771986970684
ET,110,3.0
AZ,243,258.0
CL,409,1615.0
NG,256,10.0
IN,608,164.0
AE,105,242.1081081081081
ME,69,1132.6666666666667
UA,266,192.5
US,129,1106.307881773399
XX,24,1826.0
UG,85,99.71428571428571
KH,15,132.0
GH,35,166.6530612244898
ES,88,4178.862068965517
BM,11,691.0
KW,149,1015.5
KR,557,1347.0
BR,145,835.6807228915662
CY,36,718.2307692307693
LB,136,103.6
JP,1039,89.5
CR,106,544.125
EG,140,85.0
BY,223,0.0
BF,69,118.33333333333333
TT,76,175.57142857142858
SG,270,57.5
PH,346,190.0
PE,75,1429.978102189781
RU,126,1651.5023923444976
YT,155,2.0
RO,604,64.0
SA,81,1737.7692307692307
US,1238,96.0
TR,275,1251.0
ZM,15,7081.550387596899
PG,95,7960.538461538462
RW,106,25.0
PL,17,1248.0804597701149
SC,69,21.666666666666668
US,539,177.30769230769232
PS,139,147.0
LT,72,1268.0
BO,31,2226.5545454545454
NO,51,419.9375
IQ,96,0.16666666666666666
CA,530,805.0
DE,99,491.25233644859816
AM,346,901.0
NP,169,3070.3333333333335
IN,250,262.25714285714287
MK,41,389.07142857142856
JP,706,44.666666666666664
HN,1,1868.3942113529279
IE,180,6332.0
NI,364,129.0
AT,159,422.2
BD,81,1448.142857142857
CO,228,368.0
PK,39,98.72972972972973
ZA,119,2722.323529411765
TW,305,243.0
SI,354,105.0
US,1612,39.0
RO,198,850.5
SD,115,79.0
TZ,32,10011.6
SO,61,43.111111111111114
UZ,219,88.66666666666667
TN,244,15.0
YE,109,361.5
CW,72,180.0
FR,96,1702.2522522522522
AL,51,186.83333333333334
GY,213,0.0
ML,31,6406.23502994012
CH,210,2128.0
NC,75,110.0
GF,79,304.0
FM,250,34.0
JM,214,50.0
AU,502,24.0
MX,203,1644.107142857143
BH,41,160.16666666666666
NE,276,3.0
KM,45,7.0
GM,1,7135.613333333334
CN,397,1743.0
KR,183,473.25
MG,81,15.8
GR,155,692.8
AG,125,78.0
VE,115,3844.6666666666665
SK,21,1800.4763513513512
US,482,549.4571428571429
VN,61,564.2471910112359
UA,105,447.375
TJ,220,13.666666666666666
MH,55,2.75
GB,103,763.6319444444445
FI,210,1246.0
AW,129,40.0
IT,289,105.0
CA,491,195.0
BG,79,644.0
CL,250,296.0
NG,99,1210.0555555555557
KI,5,52.875
GI,41,381.0
NL,45,464.84313725490193
BL,1,691.5
JP,315,834.2424242424242
BS,155,117.0
VI,11,650.125
US,1461,45.0
SL,35,5526.404494382023
TR,112,180.5
UY,197,924.5
RU,285,397.8
PH,57,775.2272
RS,66,691.2666666666667
PE,296,44.0
TT,303,150.0
SG,109,288.55
GN,31,3782.9859154929577
KN,51,0.0
JP,1388,45.0
CR,265,1629.0
MD,79,881.0
KR,846,75.0
DJ,5,3745.173333333333
MO,1,361.35483870967744
KZ,231,0.0
AO,45,47.333333333333336
BR,498,74.0
HU,179,146.0
GH,320,0.6666666666666666
AU,527,195.0
KE,125,1.0
ES,315,323.7142857142857
GE,81,426.15
NI,15,3158.8447488584475
MY,193,90.0
LR,116,766.0
GL,11,170.7
CO,391,131.0
BD,306,28.5
JP,929,3692.3333333333335
AF,119,30.0
CV,66,94.0
EC,164,290.6666666666667
AM,57,1308.8125
DE,256,342.0
MM,21,4238.776493256262
IN,409,23.0
CI,216,88.0
BB,109,1338.5
AR,163,422.8787878787879
GG,69,0.0
LY,58,7621.543209876543
KG,105,917.0
US,888,57.25
SN,55,67.65714285714286
RE,130,1231.0
PA,99,630.0
QA,152,82.0
PG,316,0.0
SE,121,556.0
LA,150,270.0
KR,468,49.666666666666664
ID,190,1654.2758620689656
DO,39,3702.07722007722
MU,185,1.0
AU,149,595.4516129032259
NE,119,103.88888888888889
BE,91,372.3529411764706
CN,238,49.5
LU,66,314.6666666666667
BN,21,287.125
GT,167,113.85714285714286
MA,109,146.33333333333334
CZ,58,616.2830188679245
FR,259,91.66666666666667
YE,270,8204.0
PR,129,595.5454545454545
ZA,276,55.0
SI,1,1843.2401477832511
TW,82,584.6938775510204
US,1839,0.0
RO,421,63.0
TH,200,798.3333333333334
SV,155,129.0
PF,85,23.142857142857142
PK,123,343.6666666666667
RO,154,1002.3333333333334
SD,47,896.8333333333334
TZ,124,0.5
US,1552,75.0
SI,318,673.0
TW,365,55.0
ZA,43,4110.8421052631575
SO,97,11.0
UZ,135,806.1
YE,49,3676.181818181818
TN,168,10006.6
ML,67,1455.8468468468468
FR,60,1138.3144876325089
GY,137,121.33333333333333
AL,111,114.5
CW,20,118.1
JM,138,125.0
GF,19,8336.181818181818
FM,166,1572.0
NC,23,168.0
CH,142,75.0
GM,93,42637.0
MX,151,636.8241758241758
AU,426,105.0
GR,199,696.5
AG,33,837.25
KR,235,1283.0666666666666
MG,13,1534.9272727272728
ID,385,300.0
ZM,83,71.16666666666667
TV,4,16.076923076923077
PG,3,9868.869918699187
PL,77,777.6938775510204
RW,54,23783.0
PS,215,2.0
US,583,117.04347826086956
SC,25,87.34782608695652
IQ,60,207.55555555555554
NO,111,296.25
CA,590,2174.0
BO,67,212.30769230769232
AR,412,586.0
LT,20,2698.037037037037
IN,166,1625.0588235294117
DE,63,1592.0981132075472
AM,262,220.5
HN,93,82.625
JP,670,61.666666666666664
MK,117,4641.0
BD,13,4646.569832402235
CO,184,50.2
FJ,144,40.0
GA,37,15077.461538461539
AT,195,879.5
NI,304,94.0
ES,4,1676.1560405896994
IS,40,1116.0
GH,127,6.4
BR,205,2375.2083333333335
CY,120,85.0
IL,178,463.6666666666667
KR,625,358.6666666666667
CR,54,3171.0967741935483
BY,131,499.0
EG,208,1.0
LB,212,843.0
JP,1107,97.5
OM,128,24.0
BF,25,3762.321033210332
SG,338,65.0
TT,16,639.3846153846154
PE,23,2833.500578034682
PH,262,634.5714285714286
RU,34,2372.06138996139
SA,13,2609.2901023890786
US,1162,25.0
YT,199,125.0
RO,512,55.0
JP,4,1331.7100774217913
DK,83,333.3333333333333
HK,127,600.1
GD,7,248.13636363636363
JO,158,522.0
MQ,205,265.0
BA,47,436.1
NA,3,3160.122905027933
NG,348,2.0
MZ,131,2109.0
AZ,175,102.5
CL,453,474.0
IT,30,1477.3737734165923
CA,212,776.2777777777778
BJ,97,127.0
ET,50,71.27272727272727
GB,344,239.0
ME,25,236.05882352941177
AE,53,2595.0
IN,572,971.0
UA,342,697.0
US,221,610.6358974358974
VC,19,462.6666666666667
UG,9,9612.544973544973
DO,123,18825.7
KR,392,181.6
ID,226,334.8421052631579
NZ,177,575.0
BE,7,533.7280858676207
CN,178,150.6
NE,43,11149.13698630137
AU,201,833.1111111111111
BN,73,542.0
LU,30,373.0
CZ,102,714.4375
FR,351,1651.0
MA,49,2729.688888888889
GT,251,8.0
WS,20,1.0
PR,221,252.0
SB,19,63.523809523809526
RO,505,75.0
US,1907,90.0
TW,14,2810.1205882352942
SI,93,214.25
ZA,328,158.0
PF,9,7793.04
TH,148,586.0
CO,475,202.0
GL,87,4651.0
LR,40,32.285714285714285
MY,157,421.6
NI,83,294.76
AF,43,1475.0916666666667
MF,7,1363.5
JP,1021,87.5
MM,73,3652.6815286624205
IN,453,65.0
AM,101,242.5
DE,348,1332.0
CV,30,562.2857142857143
LY,102,3313.095238095238
KG,53,355.89473684210526
AR,255,285.0
GG,25,4602.0
BB,49,589.25
CI,132,3051.0
SN,107,500.6
RE,222,1.0
US,804,132.6
PA,63,261.8333333333333
QA,196,998.0
SE,37,800.1904761904761
TR,44,291.9021164021164
SL,127,44.833333333333336
UY,153,733.5
VI,87,858.5
US,1513,114.0
RU,321,395.57142857142856
RS,30,1178.342105263158
PH,101,264.54857142857145
SG,49,3347.086956521739
TT,371,204.0
KN,111,323.0
GN,67,4894.21
MD,19,461.89230769230767
CR,341,792.0
JP,1328,59.0
AO,113,33.5
BR,430,1580.0
KZ,187,114.25
KR,786,50.0
DJ,89,0.25
ES,359,1039.25
GE,13,1510.7877094972066
KE,33,1173.02
AU,595,65.0
GH,284,1414.2857142857142
VE,47,736.5862068965517
US,446,254.7391304347826
VN,97,343.5
SK,73,1997.1
UA,53,3156.0443037974683
TJ,128,166.47619047619048
MH,107,16.0
NG,63,3018.5621118012423
CL,166,687.5384615384615
BG,19,1629.46875
IT,381,630.0
GB,59,762.8659217877095
FI,142,565.0
AW,221,2344.0
CA,439,100.0
NL,113,353.5
IR,34,170714.0
KI,89,14.0
BS,199,54.0
JP,359,300.6875
PH,367,70.0
PE,126,322.38461538461536
TT,121,1348.0
SG,315,50.0
SA,100,808.2173913043479
US,1251,150.0
YT,174,0.0
RU,75,1318.990909090909
KR,536,111.33333333333333
BR,164,1000.1532258064516
CY,17,2477.5208333333335
GH,22,1823.2279069767442
ES,109,639.9655172413793
GE,263,585.0
BF,112,150.11764705882354
LB,189,940.5
JP,1082,77.0
CR,95,486.0
EG,185,105.0
BY,234,200.0
XX,45,483.0
US,180,743.3295750216826
UA,319,996.0
TG,155,3694.0
ZW,130,81.0
UG,96,378.6
BA,70,80.0
HT,140,2.0
NA,106,1.0
MQ,164,180.0
DK,58,537.25
HK,22,1748.2207792207791
JP,109,891.1574803149606
IN,597,449.0
ME,112,636.0
AE,92,2562.6486486486488
IT,119,604.6781609195402
BJ,8,18680.94930875576
CA,189,532.6153846153846
ET,91,39.6
NG,309,7.5
GB,305,688.0
AZ,198,282.6666666666667
CL,428,134.0
JM,227,45.0
GF,122,259.0
FM,207,0.0
ML,42,3125.5284974093265
FR,85,1244.2094594594594
AL,6,924.6724738675958
GR,174,976.0
AG,72,267.0
KR,130,793.560975609756
MG,100,8.5
AU,451,115.0
BH,28,903.9090909090909
BE,269,41.0
GM,52,304.0
MX,254,1174.2727272727273
NE,289,8.0
KM,24,1.0
TW,260,967.0
PT,136,121.0
SI,343,230.0
ZA,66,3503.813953488372
TZ,21,2861.243902439024
SD,70,773.1111111111111
RO,243,65.0
US,1657,60.0
PK,18,520.2739726027397
YE,88,132.275
TN,193,1389.0
SO,8,4526.283625730995
UZ,238,2.6
IN,207,1410.6166666666666
NP,156,16.076923076923077
DE,86,846.5785714285714
NO,6,4517.911877394636
CA,551,631.0
BO,42,1404.8454545454545
AT,170,467.0
BD,100,191.06666666666666
CO,209,18.0
JP,759,190.0
MK,28,719.9
HN,52,371.5
IE,129,685.2
PG,106,62.0
ZM,58,772.5238095238095
US,558,352.875
SC,112,295.0
PS,190,20.0
RW,95,2.0
PL,36,2528.0495049504952
JP,1369,70.0
MD,122,50.0
CR,316,1178.0
KN,6,273.3333333333333
GN,42,5080.4795918367345
GH,373,0.0
HU,134,799.8333333333334
ES,270,266.77777777777777
GE,100,561.5384615384615
KE,72,246.28571428571428
AU,570,355.0
KR,891,54.0
DJ,48,96.33333333333333
AO,24,3880.211267605634
BR,455,120.0
KZ,210,24.0
RU,296,679.8888888888889
VI,62,476.5
SA,263,1837.0
US,1408,29.0
SL,22,12894.849710982659
TR,69,5797.507246376812
TT,282,285.0
SG,88,789.3548387096774
PH,12,3858.5476082692016
RS,119,149.2
PE,285,671.0
IT,276,396.6666666666667
GB,82,720.1105769230769
NG,86,482.8515625
FI,231,304.0
AW,180,4088.0
CA,478,2067.5
CL,207,519.1666666666666
BG,122,831.4444444444445
MH,2,13151.69387755102
DM,6,49.0
BS,174,7.0
JP,270,697.1509433962265
GI,28,873.0
KI,48,336.3333333333333
NL,24,1481.950980392157
VE,70,16.0
UA,92,5261.585365853659
TJ,233,3.0
